subNo,Across,sz1,sz2,sz3,sz4
22970,NaN,NaN,NaN,NaN,NaN
22971,NaN,NaN,NaN,NaN,NaN
22972,NaN,NaN,NaN,NaN,NaN
22973,NaN,NaN,NaN,NaN,NaN
22974,NaN,NaN,NaN,NaN,NaN
22975,NaN,NaN,NaN,NaN,NaN
22976,NaN,NaN,NaN,NaN,NaN
22977,NaN,NaN,NaN,NaN,NaN
22978,NaN,NaN,NaN,NaN,NaN
22979,NaN,NaN,NaN,NaN,NaN
22980,NaN,NaN,NaN,NaN,NaN
22981,NaN,NaN,NaN,NaN,NaN
22982,NaN,NaN,NaN,NaN,NaN
22983,NaN,NaN,NaN,NaN,NaN
22984,NaN,NaN,NaN,NaN,NaN
22985,NaN,NaN,NaN,NaN,NaN
22986,NaN,NaN,NaN,NaN,NaN
22987,NaN,NaN,NaN,NaN,NaN
22988,NaN,NaN,NaN,NaN,NaN
22989,NaN,NaN,NaN,NaN,NaN
22990,NaN,NaN,NaN,NaN,NaN
22991,NaN,NaN,NaN,NaN,NaN
22992,NaN,NaN,NaN,NaN,NaN
22993,NaN,NaN,NaN,NaN,NaN
22994,NaN,NaN,NaN,NaN,NaN
22995,NaN,NaN,NaN,NaN,NaN
22996,NaN,NaN,NaN,NaN,NaN
22997,NaN,NaN,NaN,NaN,NaN
22998,NaN,NaN,NaN,NaN,NaN
22999,NaN,NaN,NaN,NaN,NaN
23000,NaN,NaN,NaN,NaN,NaN
23001,NaN,NaN,NaN,NaN,NaN
23002,NaN,NaN,NaN,NaN,NaN
23003,NaN,NaN,NaN,NaN,NaN
23004,NaN,NaN,NaN,NaN,NaN
23005,NaN,NaN,NaN,NaN,NaN
23006,NaN,NaN,NaN,NaN,NaN
23007,NaN,NaN,NaN,NaN,NaN
23008,NaN,NaN,NaN,NaN,NaN
23009,NaN,NaN,NaN,NaN,NaN
23010,NaN,NaN,NaN,NaN,NaN
23011,NaN,NaN,NaN,NaN,NaN
23012,NaN,NaN,NaN,NaN,NaN
23013,NaN,NaN,NaN,NaN,NaN
23014,NaN,NaN,NaN,NaN,NaN
23015,NaN,NaN,NaN,NaN,NaN
23016,NaN,NaN,NaN,NaN,NaN
23017,NaN,NaN,NaN,NaN,NaN
23018,NaN,NaN,NaN,NaN,NaN
23019,NaN,NaN,NaN,NaN,NaN
23020,NaN,NaN,NaN,NaN,NaN
23021,NaN,NaN,NaN,NaN,NaN
23022,NaN,NaN,NaN,NaN,NaN
23023,NaN,NaN,NaN,NaN,NaN
23024,NaN,NaN,NaN,NaN,NaN
23025,NaN,NaN,NaN,NaN,NaN
23026,NaN,NaN,NaN,NaN,NaN
23027,NaN,NaN,NaN,NaN,NaN
23028,NaN,NaN,NaN,NaN,NaN
23029,NaN,NaN,NaN,NaN,NaN
23030,NaN,NaN,NaN,NaN,NaN
23031,NaN,NaN,NaN,NaN,NaN
23032,NaN,NaN,NaN,NaN,NaN
23033,NaN,NaN,NaN,NaN,NaN
23034,NaN,NaN,NaN,NaN,NaN
23035,NaN,NaN,NaN,NaN,NaN
23036,NaN,NaN,NaN,NaN,NaN
23037,NaN,NaN,NaN,NaN,NaN
23038,NaN,NaN,NaN,NaN,NaN
23039,NaN,NaN,NaN,NaN,NaN
23040,NaN,NaN,NaN,NaN,NaN
23041,NaN,NaN,NaN,NaN,NaN
23042,NaN,NaN,NaN,NaN,NaN
23043,NaN,NaN,NaN,NaN,NaN
23044,NaN,NaN,NaN,NaN,NaN
23045,NaN,NaN,NaN,NaN,NaN
23046,NaN,NaN,NaN,NaN,NaN
23047,NaN,NaN,NaN,NaN,NaN
23048,NaN,NaN,NaN,NaN,NaN
23049,NaN,NaN,NaN,NaN,NaN
23050,NaN,NaN,NaN,NaN,NaN
23051,NaN,NaN,NaN,NaN,NaN
23052,NaN,NaN,NaN,NaN,NaN
23053,NaN,NaN,NaN,NaN,NaN
23054,NaN,NaN,NaN,NaN,NaN
23055,NaN,NaN,NaN,NaN,NaN
23056,NaN,NaN,NaN,NaN,NaN
23057,NaN,NaN,NaN,NaN,NaN
23058,NaN,NaN,NaN,NaN,NaN
23059,NaN,NaN,NaN,NaN,NaN
23060,NaN,NaN,NaN,NaN,NaN
23061,NaN,NaN,NaN,NaN,NaN
23062,NaN,NaN,NaN,NaN,NaN
23063,NaN,NaN,NaN,NaN,NaN
23064,NaN,NaN,NaN,NaN,NaN
23065,NaN,NaN,NaN,NaN,NaN
23066,NaN,NaN,NaN,NaN,NaN
23067,NaN,NaN,NaN,NaN,NaN
23068,NaN,NaN,NaN,NaN,NaN
23069,NaN,NaN,NaN,NaN,NaN
23070,NaN,NaN,NaN,NaN,NaN
23071,NaN,NaN,NaN,NaN,NaN
23072,NaN,NaN,NaN,NaN,NaN
23073,NaN,NaN,NaN,NaN,NaN
23074,NaN,NaN,NaN,NaN,NaN
23075,NaN,NaN,NaN,NaN,NaN
23076,NaN,NaN,NaN,NaN,NaN
23077,NaN,NaN,NaN,NaN,NaN
23078,NaN,NaN,NaN,NaN,NaN
23079,NaN,NaN,NaN,NaN,NaN
23080,NaN,NaN,NaN,NaN,NaN
23081,NaN,NaN,NaN,NaN,NaN
23082,NaN,NaN,NaN,NaN,NaN
23083,NaN,NaN,NaN,NaN,NaN
23084,NaN,NaN,NaN,NaN,NaN
23085,NaN,NaN,NaN,NaN,NaN
23086,NaN,NaN,NaN,NaN,NaN
23087,NaN,NaN,NaN,NaN,NaN
23088,NaN,NaN,NaN,NaN,NaN
23089,NaN,NaN,NaN,NaN,NaN
23090,NaN,NaN,NaN,NaN,NaN
23091,NaN,NaN,NaN,NaN,NaN
23092,NaN,NaN,NaN,NaN,NaN
23093,NaN,NaN,NaN,NaN,NaN
23094,NaN,NaN,NaN,NaN,NaN
23095,NaN,NaN,NaN,NaN,NaN
23096,NaN,NaN,NaN,NaN,NaN
23097,NaN,NaN,NaN,NaN,NaN
23098,NaN,NaN,NaN,NaN,NaN
23099,NaN,NaN,NaN,NaN,NaN
23100,NaN,NaN,NaN,NaN,NaN
23101,NaN,NaN,NaN,NaN,NaN
23102,NaN,NaN,NaN,NaN,NaN
23103,NaN,NaN,NaN,NaN,NaN
23104,NaN,NaN,NaN,NaN,NaN
23105,NaN,NaN,NaN,NaN,NaN
23106,NaN,NaN,NaN,NaN,NaN
23107,NaN,NaN,NaN,NaN,NaN
23108,NaN,NaN,NaN,NaN,NaN
23109,NaN,NaN,NaN,NaN,NaN
23110,NaN,NaN,NaN,NaN,NaN
23111,NaN,NaN,NaN,NaN,NaN
23112,NaN,NaN,NaN,NaN,NaN
23113,NaN,NaN,NaN,NaN,NaN
23114,NaN,NaN,NaN,NaN,NaN
23115,NaN,NaN,NaN,NaN,NaN
23116,NaN,NaN,NaN,NaN,NaN
23117,NaN,NaN,NaN,NaN,NaN
23118,NaN,NaN,NaN,NaN,NaN
23119,NaN,NaN,NaN,NaN,NaN
23120,NaN,NaN,NaN,NaN,NaN
23121,NaN,NaN,NaN,NaN,NaN
23122,NaN,NaN,NaN,NaN,NaN
23123,NaN,NaN,NaN,NaN,NaN
23124,NaN,NaN,NaN,NaN,NaN
23125,NaN,NaN,NaN,NaN,NaN
23126,NaN,NaN,NaN,NaN,NaN
23127,NaN,NaN,NaN,NaN,NaN
23128,NaN,NaN,NaN,NaN,NaN
23129,NaN,NaN,NaN,NaN,NaN
23130,NaN,NaN,NaN,NaN,NaN
23131,NaN,NaN,NaN,NaN,NaN
23132,NaN,NaN,NaN,NaN,NaN
23133,NaN,NaN,NaN,NaN,NaN
23134,NaN,NaN,NaN,NaN,NaN
23135,NaN,NaN,NaN,NaN,NaN
23136,NaN,NaN,NaN,NaN,NaN
23137,NaN,NaN,NaN,NaN,NaN
23138,NaN,NaN,NaN,NaN,NaN
23139,NaN,NaN,NaN,NaN,NaN
23140,NaN,NaN,NaN,NaN,NaN
23141,NaN,NaN,NaN,NaN,NaN
23142,NaN,NaN,NaN,NaN,NaN
23143,NaN,NaN,NaN,NaN,NaN
23144,NaN,NaN,NaN,NaN,NaN
23145,NaN,NaN,NaN,NaN,NaN
23146,NaN,NaN,NaN,NaN,NaN
23147,NaN,NaN,NaN,NaN,NaN
23148,NaN,NaN,NaN,NaN,NaN
23149,NaN,NaN,NaN,NaN,NaN
23150,NaN,NaN,NaN,NaN,NaN
23151,NaN,NaN,NaN,NaN,NaN
23152,NaN,NaN,NaN,NaN,NaN
23153,NaN,NaN,NaN,NaN,NaN
23154,NaN,NaN,NaN,NaN,NaN
23155,NaN,NaN,NaN,NaN,NaN
23156,NaN,NaN,NaN,NaN,NaN
23157,NaN,NaN,NaN,NaN,NaN
23158,NaN,NaN,NaN,NaN,NaN
23159,NaN,NaN,NaN,NaN,NaN
23160,NaN,NaN,NaN,NaN,NaN
23161,NaN,NaN,NaN,NaN,NaN
23162,NaN,NaN,NaN,NaN,NaN
23163,NaN,NaN,NaN,NaN,NaN
23164,NaN,NaN,NaN,NaN,NaN
23165,NaN,NaN,NaN,NaN,NaN
23166,NaN,NaN,NaN,NaN,NaN
23167,NaN,NaN,NaN,NaN,NaN
23168,NaN,NaN,NaN,NaN,NaN
23169,NaN,NaN,NaN,NaN,NaN
23170,NaN,NaN,NaN,NaN,NaN
23171,NaN,NaN,NaN,NaN,NaN
23172,NaN,NaN,NaN,NaN,NaN
23173,NaN,NaN,NaN,NaN,NaN
23174,NaN,NaN,NaN,NaN,NaN
23175,NaN,NaN,NaN,NaN,NaN
23176,NaN,NaN,NaN,NaN,NaN
23177,NaN,NaN,NaN,NaN,NaN
23178,NaN,NaN,NaN,NaN,NaN
23179,NaN,NaN,NaN,NaN,NaN
23180,NaN,NaN,NaN,NaN,NaN
23181,NaN,NaN,NaN,NaN,NaN
23182,NaN,NaN,NaN,NaN,NaN
23183,NaN,NaN,NaN,NaN,NaN
23184,NaN,NaN,NaN,NaN,NaN
23185,NaN,NaN,NaN,NaN,NaN
23186,NaN,NaN,NaN,NaN,NaN
23187,NaN,NaN,NaN,NaN,NaN
23188,NaN,NaN,NaN,NaN,NaN
23189,NaN,NaN,NaN,NaN,NaN
23190,NaN,NaN,NaN,NaN,NaN
23191,NaN,NaN,NaN,NaN,NaN
23192,NaN,NaN,NaN,NaN,NaN
23193,NaN,NaN,NaN,NaN,NaN
23194,NaN,NaN,NaN,NaN,NaN
23195,NaN,NaN,NaN,NaN,NaN
23196,NaN,NaN,NaN,NaN,NaN
23197,NaN,NaN,NaN,NaN,NaN
23198,NaN,NaN,NaN,NaN,NaN
23199,NaN,NaN,NaN,NaN,NaN
23200,NaN,NaN,NaN,NaN,NaN
23201,NaN,NaN,NaN,NaN,NaN
23202,NaN,NaN,NaN,NaN,NaN
23203,NaN,NaN,NaN,NaN,NaN
23204,NaN,NaN,NaN,NaN,NaN
23205,NaN,NaN,NaN,NaN,NaN
23206,NaN,NaN,NaN,NaN,NaN
23207,NaN,NaN,NaN,NaN,NaN
23208,NaN,NaN,NaN,NaN,NaN
23209,NaN,NaN,NaN,NaN,NaN
23210,NaN,NaN,NaN,NaN,NaN
23211,NaN,NaN,NaN,NaN,NaN
23212,NaN,NaN,NaN,NaN,NaN
23213,NaN,NaN,NaN,NaN,NaN
23214,NaN,NaN,NaN,NaN,NaN
23215,NaN,NaN,NaN,NaN,NaN
23216,NaN,NaN,NaN,NaN,NaN
23217,NaN,NaN,NaN,NaN,NaN
23218,NaN,NaN,NaN,NaN,NaN
23219,NaN,NaN,NaN,NaN,NaN
23220,NaN,NaN,NaN,NaN,NaN
23221,NaN,NaN,NaN,NaN,NaN
23222,NaN,NaN,NaN,NaN,NaN
23223,NaN,NaN,NaN,NaN,NaN
23224,NaN,NaN,NaN,NaN,NaN
23225,NaN,NaN,NaN,NaN,NaN
23226,NaN,NaN,NaN,NaN,NaN
23227,NaN,NaN,NaN,NaN,NaN
23228,NaN,NaN,NaN,NaN,NaN
23229,NaN,NaN,NaN,NaN,NaN
23230,NaN,NaN,NaN,NaN,NaN
23231,NaN,NaN,NaN,NaN,NaN
23232,NaN,NaN,NaN,NaN,NaN
23233,NaN,NaN,NaN,NaN,NaN
23234,NaN,NaN,NaN,NaN,NaN
23235,NaN,NaN,NaN,NaN,NaN
23236,NaN,NaN,NaN,NaN,NaN
23237,NaN,NaN,NaN,NaN,NaN
23238,NaN,NaN,NaN,NaN,NaN
23239,NaN,NaN,NaN,NaN,NaN
23240,NaN,NaN,NaN,NaN,NaN
23241,NaN,NaN,NaN,NaN,NaN
23242,NaN,NaN,NaN,NaN,NaN
23243,NaN,NaN,NaN,NaN,NaN
23244,NaN,NaN,NaN,NaN,NaN
23245,NaN,NaN,NaN,NaN,NaN
23246,NaN,NaN,NaN,NaN,NaN
23247,NaN,NaN,NaN,NaN,NaN
23248,NaN,NaN,NaN,NaN,NaN
23249,NaN,NaN,NaN,NaN,NaN
23250,NaN,NaN,NaN,NaN,NaN
23251,NaN,NaN,NaN,NaN,NaN
23252,NaN,NaN,NaN,NaN,NaN
23253,NaN,NaN,NaN,NaN,NaN
23254,NaN,NaN,NaN,NaN,NaN
23255,NaN,NaN,NaN,NaN,NaN
23256,NaN,NaN,NaN,NaN,NaN
23257,NaN,NaN,NaN,NaN,NaN
23258,NaN,NaN,NaN,NaN,NaN
23259,NaN,NaN,NaN,NaN,NaN
23260,NaN,NaN,NaN,NaN,NaN
23261,NaN,NaN,NaN,NaN,NaN
23262,NaN,NaN,NaN,NaN,NaN
23263,NaN,NaN,NaN,NaN,NaN
23264,NaN,NaN,NaN,NaN,NaN
23265,NaN,NaN,NaN,NaN,NaN
23266,NaN,NaN,NaN,NaN,NaN
23267,NaN,NaN,NaN,NaN,NaN
23268,NaN,NaN,NaN,NaN,NaN
23269,NaN,NaN,NaN,NaN,NaN
23270,NaN,NaN,NaN,NaN,NaN
23271,NaN,NaN,NaN,NaN,NaN
23272,NaN,NaN,NaN,NaN,NaN
23273,NaN,NaN,NaN,NaN,NaN
23274,NaN,NaN,NaN,NaN,NaN
23275,NaN,NaN,NaN,NaN,NaN
23276,NaN,NaN,NaN,NaN,NaN
23277,NaN,NaN,NaN,NaN,NaN
23278,NaN,NaN,NaN,NaN,NaN
23279,NaN,NaN,NaN,NaN,NaN
23280,NaN,NaN,NaN,NaN,NaN
23281,NaN,NaN,NaN,NaN,NaN
23282,NaN,NaN,NaN,NaN,NaN
23283,NaN,NaN,NaN,NaN,NaN
23284,NaN,NaN,NaN,NaN,NaN
23285,NaN,NaN,NaN,NaN,NaN
23286,NaN,NaN,NaN,NaN,NaN
23287,NaN,NaN,NaN,NaN,NaN
23288,NaN,NaN,NaN,NaN,NaN
23289,NaN,NaN,NaN,NaN,NaN
23290,NaN,NaN,NaN,NaN,NaN
23291,NaN,NaN,NaN,NaN,NaN
23292,NaN,NaN,NaN,NaN,NaN
23293,NaN,NaN,NaN,NaN,NaN
23294,NaN,NaN,NaN,NaN,NaN
23295,NaN,NaN,NaN,NaN,NaN
23296,NaN,NaN,NaN,NaN,NaN
23297,NaN,NaN,NaN,NaN,NaN
23298,NaN,NaN,NaN,NaN,NaN
23299,NaN,NaN,NaN,NaN,NaN
23300,NaN,NaN,NaN,NaN,NaN
23301,NaN,NaN,NaN,NaN,NaN
23302,NaN,NaN,NaN,NaN,NaN
23303,NaN,NaN,NaN,NaN,NaN
23304,NaN,NaN,NaN,NaN,NaN
23305,NaN,NaN,NaN,NaN,NaN
23306,NaN,NaN,NaN,NaN,NaN
23307,NaN,NaN,NaN,NaN,NaN
23308,NaN,NaN,NaN,NaN,NaN
23309,NaN,NaN,NaN,NaN,NaN
23310,NaN,NaN,NaN,NaN,NaN
23311,NaN,NaN,NaN,NaN,NaN
23312,NaN,NaN,NaN,NaN,NaN
23313,NaN,NaN,NaN,NaN,NaN
23314,NaN,NaN,NaN,NaN,NaN
23315,NaN,NaN,NaN,NaN,NaN
23316,NaN,NaN,NaN,NaN,NaN
23317,NaN,NaN,NaN,NaN,NaN
23318,NaN,NaN,NaN,NaN,NaN
23319,NaN,NaN,NaN,NaN,NaN
23320,NaN,NaN,NaN,NaN,NaN
23321,NaN,NaN,NaN,NaN,NaN
23322,NaN,NaN,NaN,NaN,NaN
23323,NaN,NaN,NaN,NaN,NaN
23324,NaN,NaN,NaN,NaN,NaN
23325,NaN,NaN,NaN,NaN,NaN
23326,NaN,NaN,NaN,NaN,NaN
23327,NaN,NaN,NaN,NaN,NaN
23328,NaN,NaN,NaN,NaN,NaN
23329,NaN,NaN,NaN,NaN,NaN
23330,NaN,NaN,NaN,NaN,NaN
23331,NaN,NaN,NaN,NaN,NaN
23332,NaN,NaN,NaN,NaN,NaN
23333,NaN,NaN,NaN,NaN,NaN
23334,NaN,NaN,NaN,NaN,NaN
23335,NaN,NaN,NaN,NaN,NaN
23336,NaN,NaN,NaN,NaN,NaN
23337,NaN,NaN,NaN,NaN,NaN
23338,NaN,NaN,NaN,NaN,NaN
23339,NaN,NaN,NaN,NaN,NaN
23340,NaN,NaN,NaN,NaN,NaN
23341,NaN,NaN,NaN,NaN,NaN
23342,NaN,NaN,NaN,NaN,NaN
23343,NaN,NaN,NaN,NaN,NaN
23344,NaN,NaN,NaN,NaN,NaN
23345,NaN,NaN,NaN,NaN,NaN
23346,NaN,NaN,NaN,NaN,NaN
23347,NaN,NaN,NaN,NaN,NaN
23348,NaN,NaN,NaN,NaN,NaN
23349,NaN,NaN,NaN,NaN,NaN
23350,NaN,NaN,NaN,NaN,NaN
23351,NaN,NaN,NaN,NaN,NaN
23352,NaN,NaN,NaN,NaN,NaN
23353,NaN,NaN,NaN,NaN,NaN
23354,NaN,NaN,NaN,NaN,NaN
23355,NaN,NaN,NaN,NaN,NaN
23356,NaN,NaN,NaN,NaN,NaN
23357,NaN,NaN,NaN,NaN,NaN
23358,NaN,NaN,NaN,NaN,NaN
23359,NaN,NaN,NaN,NaN,NaN
23360,NaN,NaN,NaN,NaN,NaN
23361,NaN,NaN,NaN,NaN,NaN
23362,NaN,NaN,NaN,NaN,NaN
23363,NaN,NaN,NaN,NaN,NaN
23364,NaN,NaN,NaN,NaN,NaN
23365,NaN,NaN,NaN,NaN,NaN
23366,NaN,NaN,NaN,NaN,NaN
23367,NaN,NaN,NaN,NaN,NaN
23368,NaN,NaN,NaN,NaN,NaN
23369,NaN,NaN,NaN,NaN,NaN
23370,NaN,NaN,NaN,NaN,NaN
23371,NaN,NaN,NaN,NaN,NaN
23372,NaN,NaN,NaN,NaN,NaN
23373,NaN,NaN,NaN,NaN,NaN
23374,NaN,NaN,NaN,NaN,NaN
23375,NaN,NaN,NaN,NaN,NaN
23376,NaN,NaN,NaN,NaN,NaN
23377,NaN,NaN,NaN,NaN,NaN
23378,NaN,NaN,NaN,NaN,NaN
23379,NaN,NaN,NaN,NaN,NaN
23380,NaN,NaN,NaN,NaN,NaN
23381,NaN,NaN,NaN,NaN,NaN
23382,NaN,NaN,NaN,NaN,NaN
23383,NaN,NaN,NaN,NaN,NaN
23384,NaN,NaN,NaN,NaN,NaN
23385,NaN,NaN,NaN,NaN,NaN
23386,NaN,NaN,NaN,NaN,NaN
23387,NaN,NaN,NaN,NaN,NaN
23388,NaN,NaN,NaN,NaN,NaN
23389,NaN,NaN,NaN,NaN,NaN
23390,NaN,NaN,NaN,NaN,NaN
23391,NaN,NaN,NaN,NaN,NaN
23392,NaN,NaN,NaN,NaN,NaN
23393,NaN,NaN,NaN,NaN,NaN
23394,NaN,NaN,NaN,NaN,NaN
23395,NaN,NaN,NaN,NaN,NaN
23396,NaN,NaN,NaN,NaN,NaN
23397,NaN,NaN,NaN,NaN,NaN
23398,NaN,NaN,NaN,NaN,NaN
23399,NaN,NaN,NaN,NaN,NaN
23400,NaN,NaN,NaN,NaN,NaN
23401,NaN,NaN,NaN,NaN,NaN
23402,NaN,NaN,NaN,NaN,NaN
23403,NaN,NaN,NaN,NaN,NaN
23404,NaN,NaN,NaN,NaN,NaN
23405,NaN,NaN,NaN,NaN,NaN
23406,NaN,NaN,NaN,NaN,NaN
23407,NaN,NaN,NaN,NaN,NaN
23408,NaN,NaN,NaN,NaN,NaN
23409,NaN,NaN,NaN,NaN,NaN
23410,NaN,NaN,NaN,NaN,NaN
23411,NaN,NaN,NaN,NaN,NaN
23412,NaN,NaN,NaN,NaN,NaN
23413,NaN,NaN,NaN,NaN,NaN
23414,NaN,NaN,NaN,NaN,NaN
23415,NaN,NaN,NaN,NaN,NaN
23416,NaN,NaN,NaN,NaN,NaN
23417,NaN,NaN,NaN,NaN,NaN
23418,NaN,NaN,NaN,NaN,NaN
23419,NaN,NaN,NaN,NaN,NaN
23420,NaN,NaN,NaN,NaN,NaN
23421,NaN,NaN,NaN,NaN,NaN
23422,NaN,NaN,NaN,NaN,NaN
23423,NaN,NaN,NaN,NaN,NaN
23424,NaN,NaN,NaN,NaN,NaN
23425,NaN,NaN,NaN,NaN,NaN
23426,NaN,NaN,NaN,NaN,NaN
23427,NaN,NaN,NaN,NaN,NaN
23428,NaN,NaN,NaN,NaN,NaN
23429,NaN,NaN,NaN,NaN,NaN
23430,NaN,NaN,NaN,NaN,NaN
23431,NaN,NaN,NaN,NaN,NaN
23432,NaN,NaN,NaN,NaN,NaN
23433,NaN,NaN,NaN,NaN,NaN
23434,NaN,NaN,NaN,NaN,NaN
23435,NaN,NaN,NaN,NaN,NaN
23436,NaN,NaN,NaN,NaN,NaN
23437,NaN,NaN,NaN,NaN,NaN
23438,NaN,NaN,NaN,NaN,NaN
23439,NaN,NaN,NaN,NaN,NaN
23440,NaN,NaN,NaN,NaN,NaN
23441,NaN,NaN,NaN,NaN,NaN
23442,NaN,NaN,NaN,NaN,NaN
23443,NaN,NaN,NaN,NaN,NaN
23444,NaN,NaN,NaN,NaN,NaN
23445,NaN,NaN,NaN,NaN,NaN
23446,NaN,NaN,NaN,NaN,NaN
23447,NaN,NaN,NaN,NaN,NaN
23448,NaN,NaN,NaN,NaN,NaN
23449,NaN,NaN,NaN,NaN,NaN
23450,NaN,NaN,NaN,NaN,NaN
23451,NaN,NaN,NaN,NaN,NaN
23452,NaN,NaN,NaN,NaN,NaN
23453,NaN,NaN,NaN,NaN,NaN
23454,NaN,NaN,NaN,NaN,NaN
23455,NaN,NaN,NaN,NaN,NaN
23456,NaN,NaN,NaN,NaN,NaN
23457,NaN,NaN,NaN,NaN,NaN
23458,NaN,NaN,NaN,NaN,NaN
23459,NaN,NaN,NaN,NaN,NaN
23460,NaN,NaN,NaN,NaN,NaN
23461,NaN,NaN,NaN,NaN,NaN
23462,NaN,NaN,NaN,NaN,NaN
23463,NaN,NaN,NaN,NaN,NaN
23464,NaN,NaN,NaN,NaN,NaN
23465,NaN,NaN,NaN,NaN,NaN
23466,NaN,NaN,NaN,NaN,NaN
23467,NaN,NaN,NaN,NaN,NaN
23468,NaN,NaN,NaN,NaN,NaN
23469,NaN,NaN,NaN,NaN,NaN
23470,NaN,NaN,NaN,NaN,NaN
23471,NaN,NaN,NaN,NaN,NaN
23472,NaN,NaN,NaN,NaN,NaN
23473,NaN,NaN,NaN,NaN,NaN
23474,NaN,NaN,NaN,NaN,NaN
23475,NaN,NaN,NaN,NaN,NaN
23476,NaN,NaN,NaN,NaN,NaN
23477,NaN,NaN,NaN,NaN,NaN
23478,NaN,NaN,NaN,NaN,NaN
23479,NaN,NaN,NaN,NaN,NaN
23480,NaN,NaN,NaN,NaN,NaN
23481,NaN,NaN,NaN,NaN,NaN
23482,NaN,NaN,NaN,NaN,NaN
23483,NaN,NaN,NaN,NaN,NaN
23484,NaN,NaN,NaN,NaN,NaN
23485,NaN,NaN,NaN,NaN,NaN
23486,NaN,NaN,NaN,NaN,NaN
23487,NaN,NaN,NaN,NaN,NaN
23488,NaN,NaN,NaN,NaN,NaN
23489,NaN,NaN,NaN,NaN,NaN
23490,NaN,NaN,NaN,NaN,NaN
23491,NaN,NaN,NaN,NaN,NaN
23492,NaN,NaN,NaN,NaN,NaN
23493,NaN,NaN,NaN,NaN,NaN
23494,NaN,NaN,NaN,NaN,NaN
23495,NaN,NaN,NaN,NaN,NaN
23496,NaN,NaN,NaN,NaN,NaN
23497,NaN,NaN,NaN,NaN,NaN
23498,NaN,NaN,NaN,NaN,NaN
23499,NaN,NaN,NaN,NaN,NaN
23500,NaN,NaN,NaN,NaN,NaN
23501,NaN,NaN,NaN,NaN,NaN
23502,NaN,NaN,NaN,NaN,NaN
23503,NaN,NaN,NaN,NaN,NaN
23504,NaN,NaN,NaN,NaN,NaN
23505,NaN,NaN,NaN,NaN,NaN
23506,NaN,NaN,NaN,NaN,NaN
23507,NaN,NaN,NaN,NaN,NaN
23508,NaN,NaN,NaN,NaN,NaN
23509,NaN,NaN,NaN,NaN,NaN
23510,NaN,NaN,NaN,NaN,NaN
23511,NaN,NaN,NaN,NaN,NaN
23512,NaN,NaN,NaN,NaN,NaN
23513,NaN,NaN,NaN,NaN,NaN
23514,NaN,NaN,NaN,NaN,NaN
23515,NaN,NaN,NaN,NaN,NaN
23516,NaN,NaN,NaN,NaN,NaN
23517,NaN,NaN,NaN,NaN,NaN
23518,NaN,NaN,NaN,NaN,NaN
23519,NaN,NaN,NaN,NaN,NaN
23520,NaN,NaN,NaN,NaN,NaN
23521,NaN,NaN,NaN,NaN,NaN
23522,NaN,NaN,NaN,NaN,NaN
23523,NaN,NaN,NaN,NaN,NaN
23524,NaN,NaN,NaN,NaN,NaN
23525,NaN,NaN,NaN,NaN,NaN
23526,NaN,NaN,NaN,NaN,NaN
23527,NaN,NaN,NaN,NaN,NaN
23528,NaN,NaN,NaN,NaN,NaN
23529,NaN,NaN,NaN,NaN,NaN
23530,NaN,NaN,NaN,NaN,NaN
23531,NaN,NaN,NaN,NaN,NaN
23532,NaN,NaN,NaN,NaN,NaN
23533,NaN,NaN,NaN,NaN,NaN
23534,NaN,NaN,NaN,NaN,NaN
23535,NaN,NaN,NaN,NaN,NaN
23536,NaN,NaN,NaN,NaN,NaN
23537,NaN,NaN,NaN,NaN,NaN
23538,NaN,NaN,NaN,NaN,NaN
23539,NaN,NaN,NaN,NaN,NaN
23540,NaN,NaN,NaN,NaN,NaN
23541,NaN,NaN,NaN,NaN,NaN
23542,NaN,NaN,NaN,NaN,NaN
23543,NaN,NaN,NaN,NaN,NaN
23544,NaN,NaN,NaN,NaN,NaN
23545,NaN,NaN,NaN,NaN,NaN
23546,NaN,NaN,NaN,NaN,NaN
23547,NaN,NaN,NaN,NaN,NaN
23548,NaN,NaN,NaN,NaN,NaN
23549,NaN,NaN,NaN,NaN,NaN
23550,NaN,NaN,NaN,NaN,NaN
23551,NaN,NaN,NaN,NaN,NaN
23552,NaN,NaN,NaN,NaN,NaN
23553,NaN,NaN,NaN,NaN,NaN
23554,NaN,NaN,NaN,NaN,NaN
23555,NaN,NaN,NaN,NaN,NaN
23556,NaN,NaN,NaN,NaN,NaN
23557,NaN,NaN,NaN,NaN,NaN
23558,NaN,NaN,NaN,NaN,NaN
23559,NaN,NaN,NaN,NaN,NaN
23560,NaN,NaN,NaN,NaN,NaN
23561,NaN,NaN,NaN,NaN,NaN
23562,NaN,NaN,NaN,NaN,NaN
23563,NaN,NaN,NaN,NaN,NaN
23564,NaN,NaN,NaN,NaN,NaN
23565,NaN,NaN,NaN,NaN,NaN
23566,NaN,NaN,NaN,NaN,NaN
23567,NaN,NaN,NaN,NaN,NaN
23568,NaN,NaN,NaN,NaN,NaN
23569,NaN,NaN,NaN,NaN,NaN
23570,NaN,NaN,NaN,NaN,NaN
23571,NaN,NaN,NaN,NaN,NaN
23572,NaN,NaN,NaN,NaN,NaN
23573,NaN,NaN,NaN,NaN,NaN
23574,NaN,NaN,NaN,NaN,NaN
23575,NaN,NaN,NaN,NaN,NaN
23576,NaN,NaN,NaN,NaN,NaN
